Gene	Term	GLMNET_coefficients	lambda_min
ENST00000523068.2	128074069:128074071	0	1.01878624336565
ENST00000523190.7	(Intercept)	-7.06901044145516	2.10105117648592
ENST00000523190.7	127818899:127818901	0	2.10105117648592
ENST00000523190.7	127882061:127882063	0	2.10105117648592
ENST00000523190.7	128100979:128100981	0	2.10105117648592
ENST00000523190.7	127803149:127803151	0	2.10105117648592
ENST00000523190.7	128082752:128082754	0	2.10105117648592
ENST00000523190.7	127854727:127854729	0	2.10105117648592
ENST00000523190.7	128069068:128069070	0	2.10105117648592
ENST00000523190.7	128099369:128099371	0	2.10105117648592
ENST00000523190.7	128031057:128031059	0	2.10105117648592
ENST00000523190.7	127855154:127855156	0	2.10105117648592
ENST00000523190.7	128031958:128031960	0	2.10105117648592
ENST00000523190.7	128074072:128074074	0	2.10105117648592
ENST00000523190.7	127816827:127816829	0	2.10105117648592
ENST00000523190.7	127851933:127851935	0	2.10105117648592
ENST00000523190.7	127932464:127932466	0	2.10105117648592
ENST00000523190.7	128070161:128070163	0	2.10105117648592
ENST00000523190.7	128070159:128070161	0	2.10105117648592
ENST00000523190.7	127890588:127890590	0	2.10105117648592
ENST00000523190.7	128049584:128049586	0	2.10105117648592
ENST00000523190.7	128096517:128096519	0	2.10105117648592
ENST00000523190.7	127932052:127932054	0	2.10105117648592
ENST00000523190.7	127855162:127855164	0	2.10105117648592
ENST00000523190.7	127932027:127932029	0	2.10105117648592
ENST00000523190.7	128038916:128038918	0	2.10105117648592
ENST00000523190.7	127881800:127881802	0	2.10105117648592
ENST00000523190.7	128080302:128080304	0	2.10105117648592
ENST00000523190.7	128049587:128049589	0	2.10105117648592
ENST00000523190.7	128048447:128048449	0	2.10105117648592
ENST00000523190.7	127989161:127989163	0	2.10105117648592
ENST00000523190.7	127902455:127902457	0	2.10105117648592
ENST00000523190.7	127819908:127819910	0	2.10105117648592
ENST00000523190.7	127996560:127996562	0	2.10105117648592
ENST00000523190.7	128096520:128096522	0	2.10105117648592
ENST00000523190.7	128074069:128074071	0	2.10105117648592
ENST00000523328.6	(Intercept)	-7.12641230137294	2.37046354394031
ENST00000523328.6	127818899:127818901	0	2.37046354394031
ENST00000523328.6	127882061:127882063	0	2.37046354394031
ENST00000523328.6	128100979:128100981	0	2.37046354394031
ENST00000523328.6	127803149:127803151	0	2.37046354394031
ENST00000523328.6	128082752:128082754	0	2.37046354394031
ENST00000523328.6	127854727:127854729	0	2.37046354394031
ENST00000523328.6	128069068:128069070	0	2.37046354394031
ENST00000523328.6	128099369:128099371	0	2.37046354394031
ENST00000523328.6	128031057:128031059	0	2.37046354394031
ENST00000523328.6	127855154:127855156	0	2.37046354394031
ENST00000523328.6	128031958:128031960	0	2.37046354394031
ENST00000523328.6	128074072:128074074	0	2.37046354394031
ENST00000523328.6	127816827:127816829	0	2.37046354394031
ENST00000523328.6	127851933:127851935	0	2.37046354394031
ENST00000523328.6	127932464:127932466	0	2.37046354394031
ENST00000523328.6	128070161:128070163	0	2.37046354394031
ENST00000523328.6	128070159:128070161	0	2.37046354394031
ENST00000523328.6	127890588:127890590	0	2.37046354394031
ENST00000523328.6	128049584:128049586	0	2.37046354394031
ENST00000523328.6	128096517:128096519	0	2.37046354394031
ENST00000523328.6	127932052:127932054	0	2.37046354394031
ENST00000523328.6	127855162:127855164	0	2.37046354394031
ENST00000523328.6	127932027:127932029	0	2.37046354394031
ENST00000523328.6	128038916:128038918	0	2.37046354394031
ENST00000523328.6	127881800:127881802	0	2.37046354394031
ENST00000523328.6	128080302:128080304	0	2.37046354394031
ENST00000523328.6	128049587:128049589	0	2.37046354394031
ENST00000523328.6	128048447:128048449	0	2.37046354394031
ENST00000523328.6	127989161:127989163	7.14940206490181e-15	2.37046354394031
ENST00000523328.6	127902455:127902457	0	2.37046354394031
ENST00000523328.6	127819908:127819910	0	2.37046354394031
ENST00000523328.6	127996560:127996562	0	2.37046354394031
ENST00000523328.6	128096520:128096522	0	2.37046354394031
ENST00000523328.6	128074069:128074071	0	2.37046354394031
ENST00000523427.2	(Intercept)	-9.91235136383727	1.22973662663979
ENST00000523427.2	127818899:127818901	0	1.22973662663979
ENST00000523427.2	127882061:127882063	10.4474489430039	1.22973662663979
ENST00000523427.2	128100979:128100981	0	1.22973662663979
ENST00000523427.2	127803149:127803151	0	1.22973662663979
ENST00000523427.2	128082752:128082754	0	1.22973662663979
ENST00000523427.2	127854727:127854729	24.6245959956894	1.22973662663979
ENST00000523427.2	128069068:128069070	-6.36712275119842	1.22973662663979
ENST00000523427.2	128099369:128099371	0	1.22973662663979
ENST00000523427.2	128031057:128031059	0	1.22973662663979
ENST00000523427.2	127855154:127855156	0	1.22973662663979
ENST00000523427.2	128031958:128031960	-6.15521048422107	1.22973662663979
ENST00000523427.2	128074072:128074074	0	1.22973662663979
ENST00000523427.2	127816827:127816829	0	1.22973662663979
ENST00000523427.2	127851933:127851935	0	1.22973662663979
ENST00000523427.2	127932464:127932466	0	1.22973662663979
ENST00000523427.2	128070161:128070163	0	1.22973662663979
ENST00000523427.2	128070159:128070161	0	1.22973662663979
ENST00000523427.2	127890588:127890590	0	1.22973662663979
ENST00000523427.2	128049584:128049586	0	1.22973662663979
ENST00000523427.2	128096517:128096519	0	1.22973662663979
ENST00000523427.2	127932052:127932054	0	1.22973662663979
ENST00000523427.2	127855162:127855164	0	1.22973662663979
ENST00000523427.2	127932027:127932029	0	1.22973662663979
ENST00000523427.2	128038916:128038918	0	1.22973662663979
ENST00000523427.2	127881800:127881802	0	1.22973662663979
ENST00000523427.2	128080302:128080304	-4.4105447892925	1.22973662663979
ENST00000523427.2	128049587:128049589	0	1.22973662663979
ENST00000523427.2	128048447:128048449	-2.97088239617308	1.22973662663979
ENST00000523427.2	127989161:127989163	0	1.22973662663979
ENST00000523427.2	127902455:127902457	0	1.22973662663979
ENST00000523427.2	127819908:127819910	0	1.22973662663979
ENST00000523427.2	127996560:127996562	0	1.22973662663979
ENST00000523427.2	128096520:128096522	-6.01633074599303	1.22973662663979
ENST00000523427.2	128074069:128074071	0	1.22973662663979
ENST00000524165.6	(Intercept)	2.79926929427644	1.6890027185471
ENST00000524165.6	127818899:127818901	0	1.6890027185471
ENST00000524165.6	127882061:127882063	0	1.6890027185471
ENST00000524165.6	128100979:128100981	0	1.6890027185471
ENST00000524165.6	127803149:127803151	0	1.6890027185471
ENST00000524165.6	128082752:128082754	0	1.6890027185471
ENST00000524165.6	127854727:127854729	0	1.6890027185471
ENST00000524165.6	128069068:128069070	0	1.6890027185471
ENST00000524165.6	128099369:128099371	0	1.6890027185471
ENST00000524165.6	128031057:128031059	0	1.6890027185471
ENST00000524165.6	127855154:127855156	0	1.6890027185471
ENST00000524165.6	128031958:128031960	0	1.6890027185471
ENST00000524165.6	128074072:128074074	0	1.6890027185471
ENST00000524165.6	127816827:127816829	0	1.6890027185471
ENST00000524165.6	127851933:127851935	0	1.6890027185471
ENST00000524165.6	127932464:127932466	5.6939581827638	1.6890027185471
ENST00000524165.6	128070161:128070163	0	1.6890027185471
ENST00000524165.6	128070159:128070161	0	1.6890027185471
ENST00000524165.6	127890588:127890590	0	1.6890027185471
ENST00000524165.6	128049584:128049586	0	1.6890027185471
ENST00000524165.6	128096517:128096519	0	1.6890027185471
ENST00000524165.6	127932052:127932054	0	1.6890027185471
ENST00000524165.6	127855162:127855164	0	1.6890027185471
ENST00000524165.6	127932027:127932029	0	1.6890027185471
ENST00000524165.6	128038916:128038918	0	1.6890027185471
ENST00000524165.6	127881800:127881802	-16.587008641314	1.6890027185471
ENST00000524165.6	128080302:128080304	0	1.6890027185471
ENST00000524165.6	128049587:128049589	0	1.6890027185471
ENST00000524165.6	128048447:128048449	0	1.6890027185471
ENST00000524165.6	127989161:127989163	-6.13241142045494	1.6890027185471
ENST00000524165.6	127902455:127902457	0	1.6890027185471
ENST00000524165.6	127819908:127819910	15.2940327102451	1.6890027185471
ENST00000524165.6	127996560:127996562	-8.06876410444585	1.6890027185471
ENST00000524165.6	128096520:128096522	0	1.6890027185471
ENST00000524165.6	128074069:128074071	0	1.6890027185471
ENST00000650846.1	(Intercept)	-9.14933512551924	1.63047382068576
ENST00000650846.1	127818899:127818901	0	1.63047382068576
ENST00000650846.1	127882061:127882063	0	1.63047382068576
ENST00000650846.1	128100979:128100981	0	1.63047382068576
ENST00000650846.1	127803149:127803151	0	1.63047382068576
ENST00000650846.1	128082752:128082754	0	1.63047382068576
ENST00000650846.1	127854727:127854729	0	1.63047382068576
ENST00000650846.1	128069068:128069070	0	1.63047382068576
ENST00000650846.1	128099369:128099371	0	1.63047382068576
ENST00000650846.1	128031057:128031059	0	1.63047382068576
ENST00000650846.1	127855154:127855156	0	1.63047382068576
ENST00000650846.1	128031958:128031960	0	1.63047382068576
ENST00000650846.1	128074072:128074074	0	1.63047382068576
ENST00000650846.1	127816827:127816829	0	1.63047382068576
ENST00000650846.1	127851933:127851935	0	1.63047382068576
ENST00000650846.1	127932464:127932466	0	1.63047382068576
ENST00000650846.1	128070161:128070163	0	1.63047382068576
ENST00000650846.1	128070159:128070161	0	1.63047382068576
ENST00000650846.1	127890588:127890590	0	1.63047382068576
ENST00000650846.1	128049584:128049586	0	1.63047382068576
ENST00000650846.1	128096517:128096519	0	1.63047382068576
ENST00000650846.1	127932052:127932054	0	1.63047382068576
ENST00000650846.1	127855162:127855164	0	1.63047382068576
ENST00000650846.1	127932027:127932029	0	1.63047382068576
ENST00000650846.1	128038916:128038918	0	1.63047382068576
ENST00000650846.1	127881800:127881802	0	1.63047382068576
ENST00000650846.1	128080302:128080304	0	1.63047382068576
ENST00000650846.1	128049587:128049589	0	1.63047382068576
ENST00000650846.1	128048447:128048449	0	1.63047382068576
ENST00000650846.1	127989161:127989163	0	1.63047382068576
ENST00000650846.1	127902455:127902457	0	1.63047382068576
ENST00000650846.1	127819908:127819910	0	1.63047382068576
ENST00000650846.1	127996560:127996562	0	1.63047382068576
ENST00000650846.1	128096520:128096522	0	1.63047382068576
ENST00000650846.1	128074069:128074071	0	1.63047382068576
ENST00000650930.1	(Intercept)	-10.2016285603278	1.24109051687499
ENST00000650930.1	127818899:127818901	0	1.24109051687499
ENST00000650930.1	127882061:127882063	0	1.24109051687499
ENST00000650930.1	128100979:128100981	0	1.24109051687499
ENST00000650930.1	127803149:127803151	0	1.24109051687499
ENST00000650930.1	128082752:128082754	0	1.24109051687499
ENST00000650930.1	127854727:127854729	0	1.24109051687499
ENST00000650930.1	128069068:128069070	0	1.24109051687499
ENST00000650930.1	128099369:128099371	0	1.24109051687499
ENST00000650930.1	128031057:128031059	0	1.24109051687499
ENST00000650930.1	127855154:127855156	0	1.24109051687499
ENST00000650930.1	128031958:128031960	0	1.24109051687499
ENST00000650930.1	128074072:128074074	0	1.24109051687499
ENST00000650930.1	127816827:127816829	0	1.24109051687499
ENST00000650930.1	127851933:127851935	0	1.24109051687499
ENST00000650930.1	127932464:127932466	0	1.24109051687499
ENST00000650930.1	128070161:128070163	0	1.24109051687499
ENST00000650930.1	128070159:128070161	0	1.24109051687499
ENST00000650930.1	127890588:127890590	0	1.24109051687499
ENST00000650930.1	128049584:128049586	0	1.24109051687499
ENST00000650930.1	128096517:128096519	0	1.24109051687499
ENST00000650930.1	127932052:127932054	0	1.24109051687499
ENST00000650930.1	127855162:127855164	0	1.24109051687499
ENST00000650930.1	127932027:127932029	0	1.24109051687499
ENST00000650930.1	128038916:128038918	0	1.24109051687499
ENST00000650930.1	127881800:127881802	0	1.24109051687499
ENST00000650930.1	128080302:128080304	0	1.24109051687499
ENST00000650930.1	128049587:128049589	0	1.24109051687499
ENST00000650930.1	128048447:128048449	0	1.24109051687499
ENST00000650930.1	127989161:127989163	0	1.24109051687499
ENST00000650930.1	127902455:127902457	0	1.24109051687499
ENST00000650930.1	127819908:127819910	0	1.24109051687499
ENST00000650930.1	127996560:127996562	0	1.24109051687499
ENST00000650930.1	128096520:128096522	0	1.24109051687499
ENST00000650930.1	128074069:128074071	0	1.24109051687499
ENST00000651568.1	(Intercept)	-6.01192623051003	2.57970924261197
ENST00000651568.1	127818899:127818901	0	2.57970924261197
ENST00000651568.1	127882061:127882063	0	2.57970924261197
ENST00000651568.1	128100979:128100981	0	2.57970924261197
ENST00000651568.1	127803149:127803151	0	2.57970924261197
ENST00000651568.1	128082752:128082754	0	2.57970924261197
ENST00000651568.1	127854727:127854729	0	2.57970924261197
ENST00000651568.1	128069068:128069070	0	2.57970924261197
ENST00000651568.1	128099369:128099371	0	2.57970924261197
ENST00000651568.1	128031057:128031059	0	2.57970924261197
ENST00000651568.1	127855154:127855156	0	2.57970924261197
ENST00000651568.1	128031958:128031960	0	2.57970924261197
ENST00000651568.1	128074072:128074074	0	2.57970924261197
ENST00000651568.1	127816827:127816829	0	2.57970924261197
ENST00000651568.1	127851933:127851935	0	2.57970924261197
ENST00000651568.1	127932464:127932466	0	2.57970924261197
ENST00000651568.1	128070161:128070163	0	2.57970924261197
ENST00000651568.1	128070159:128070161	0	2.57970924261197
ENST00000651568.1	127890588:127890590	0	2.57970924261197
ENST00000651568.1	128049584:128049586	0	2.57970924261197
ENST00000651568.1	128096517:128096519	0	2.57970924261197
ENST00000651568.1	127932052:127932054	0	2.57970924261197
ENST00000651568.1	127855162:127855164	0	2.57970924261197
ENST00000651568.1	127932027:127932029	0	2.57970924261197
ENST00000651568.1	128038916:128038918	0	2.57970924261197
ENST00000651568.1	127881800:127881802	0	2.57970924261197
ENST00000651568.1	128080302:128080304	0	2.57970924261197
ENST00000651568.1	128049587:128049589	0	2.57970924261197
ENST00000651568.1	128048447:128048449	0	2.57970924261197
ENST00000651568.1	127989161:127989163	0	2.57970924261197
ENST00000651568.1	127902455:127902457	0	2.57970924261197
ENST00000651568.1	127819908:127819910	0	2.57970924261197
ENST00000651568.1	127996560:127996562	0	2.57970924261197
ENST00000651568.1	128096520:128096522	0	2.57970924261197
ENST00000651568.1	128074069:128074071	0	2.57970924261197
ENST00000651587.1	(Intercept)	-8.2311259998284	1.30960783896138
ENST00000651587.1	127818899:127818901	0	1.30960783896138
ENST00000651587.1	127882061:127882063	0	1.30960783896138
ENST00000651587.1	128100979:128100981	0	1.30960783896138
ENST00000651587.1	127803149:127803151	0	1.30960783896138
ENST00000651587.1	128082752:128082754	0	1.30960783896138
ENST00000651587.1	127854727:127854729	0	1.30960783896138
ENST00000651587.1	128069068:128069070	0	1.30960783896138
ENST00000651587.1	128099369:128099371	0	1.30960783896138
ENST00000651587.1	128031057:128031059	0	1.30960783896138
ENST00000651587.1	127855154:127855156	0	1.30960783896138
ENST00000651587.1	128031958:128031960	0	1.30960783896138
ENST00000651587.1	128074072:128074074	0	1.30960783896138
ENST00000651587.1	127816827:127816829	0	1.30960783896138
ENST00000651587.1	127851933:127851935	0	1.30960783896138
ENST00000651587.1	127932464:127932466	0	1.30960783896138
ENST00000651587.1	128070161:128070163	0	1.30960783896138
ENST00000651587.1	128070159:128070161	0	1.30960783896138
ENST00000651587.1	127890588:127890590	8.32845908591903	1.30960783896138
ENST00000651587.1	128049584:128049586	0	1.30960783896138
ENST00000651587.1	128096517:128096519	0	1.30960783896138
ENST00000651587.1	127932052:127932054	0	1.30960783896138
ENST00000651587.1	127855162:127855164	0	1.30960783896138
ENST00000651587.1	127932027:127932029	0	1.30960783896138
ENST00000651587.1	128038916:128038918	0	1.30960783896138
ENST00000651587.1	127881800:127881802	0	1.30960783896138
ENST00000651587.1	128080302:128080304	0	1.30960783896138
ENST00000651587.1	128049587:128049589	0	1.30960783896138
ENST00000651587.1	128048447:128048449	0	1.30960783896138
ENST00000651587.1	127989161:127989163	0	1.30960783896138
ENST00000651587.1	127902455:127902457	0	1.30960783896138
ENST00000651587.1	127819908:127819910	0	1.30960783896138
ENST00000651587.1	127996560:127996562	0	1.30960783896138
ENST00000651587.1	128096520:128096522	0	1.30960783896138
ENST00000651587.1	128074069:128074071	0	1.30960783896138
ENST00000651664.1	(Intercept)	-9.96204192748548	1.69494926162019
ENST00000651664.1	127818899:127818901	0	1.69494926162019
ENST00000651664.1	127882061:127882063	0	1.69494926162019
ENST00000651664.1	128100979:128100981	0	1.69494926162019
ENST00000651664.1	127803149:127803151	0	1.69494926162019
ENST00000651664.1	128082752:128082754	0	1.69494926162019
